Time,variable,DAPI,Hoechst,Name,Genus,Species,Foe,IVV,Common Name,Documented cytotoxins,Documented adhesins/ adherence,Documented immune evasion,Common/ rare/ emerging,Healthy/ opportunistic/ nosocomial,Reservoir,Threat Level,Gram stain,rod_shape,coccus_shape
1,dh5a,1853,0.19941885492897116,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
2,dh5a,1882,0.20253981919931124,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
3,dh5a,1928,0.2074903142488162,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
4,dh5a,1895,0.20393887214808437,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
5,dh5a,1930,0.20770555316401204,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
6,dh5a,1855,0.19963409384416703,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
7,dh5a,1833,0.19726646577701248,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
8,dh5a,1889,0.20329315540249676,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
9,dh5a,2244,0.24149806284976325,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
10,dh5a,2519,0.271093413689195,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
11,dh5a,2631,0.2831467929401636,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
12,dh5a,2584,0.2780886784330607,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
13,dh5a,2486,0.2675419715884632,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
14,dh5a,2260,0.24321997417133018,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
15,dh5a,2055,0.22115798536375378,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
16,dh5a,1865,0.20071028842014635,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
17,dh5a,1877,0.20200172191132157,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
18,dh5a,2095,0.22546276366767112,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
0,dh5a,1845,0.1965065502183406,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
1,dh5a,1924,0.2049206518266056,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
2,dh5a,1919,0.20438811375013313,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
3,dh5a,1957,0.2084354031313239,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
4,dh5a,1963,0.20907444882309084,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
5,dh5a,1942,0.2068377889019065,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
6,dh5a,1897,0.20204494621365426,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
7,dh5a,1867,0.19884971775481947,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
8,dh5a,1983,0.21120460112898073,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
9,dh5a,2269,0.24166577910320589,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
10,dh5a,2590,0.27585472361273833,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
11,dh5a,2719,0.289594205985728,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
12,dh5a,2659,0.28320374906805834,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
13,dh5a,2503,0.26658856108211737,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
14,dh5a,2238,0.23836404302907657,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
15,dh5a,2071,0.22057727127489615,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
16,dh5a,1914,0.20385557567366067,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
17,dh5a,2017,0.2148258600489935,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
18,dh5a,2243,0.23889658110554904,dh5a,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,0.0,0.0
0,19,2648,0.2390538954590593,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
1,19,2600,0.2347205922181096,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
2,19,2491,0.22488038277511962,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
3,19,2401,0.2167554391983389,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
4,19,2368,0.21377629322018596,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
5,19,2350,0.21215130450482983,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
6,19,2272,0.20510968673828653,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
7,19,2235,0.20176943215672113,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
8,19,2261,0.20411663807890223,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
9,19,2232,0.20149860070416178,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
10,19,2248,0.20294303511781167,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
11,19,2251,0.20321386657037105,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
12,19,2300,0.20763744696217387,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
13,19,2355,0.21260269025909542,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
14,19,2343,0.211519364448858,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
15,19,2400,0.2166651620474858,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
16,19,2441,0.22036652523246367,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
17,19,2469,0.222894285456351,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
18,19,2521,0.22758869730071318,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
0,19,2481,0.21203315955901206,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
1,19,2575,0.22006666096914793,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
2,19,2377,0.20314503033928724,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
3,19,2320,0.1982736518246304,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
4,19,2269,0.19391504999572687,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
5,19,2211,0.1889582087001111,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
6,19,2198,0.1878471925476455,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
7,19,2108,0.1801555422613452,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
8,19,2138,0.18271942569011196,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
9,19,2134,0.18237757456627637,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
10,19,2145,0.1833176651568242,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
11,19,2177,0.18605247414750875,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
12,19,2177,0.18605247414750875,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
13,19,2202,0.18818904367148107,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
14,19,2233,0.19083838988120674,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
15,19,2342,0.200153833005726,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
16,19,2378,0.20323049312024613,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
17,19,2433,0.2079309460729852,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
18,19,2433,0.2079309460729852,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
0,19,2357,0.20051042109740536,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
1,19,2406,0.20467886005954913,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
2,19,2303,0.19591663122075711,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
3,19,2302,0.19583156103785623,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
4,19,2225,0.18928115695448744,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
5,19,2198,0.18698426201616333,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
6,19,2218,0.1886856656741812,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
7,19,2140,0.18205019140791154,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
8,19,2139,0.18196512122501063,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
9,19,2165,0.18417694598043385,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
10,19,2196,0.18681412165036154,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
11,19,2196,0.18681412165036154,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
12,19,2227,0.18945129732028923,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
13,19,2246,0.1910676307954062,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
14,19,2287,0.19455550829434284,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
15,19,2373,0.20187154402381965,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
16,19,2415,0.20544449170565718,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
17,19,2411,0.2051042109740536,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
18,19,2467,0.20986814121650363,19,Enterococcus,faecalis,1,1,NIST0019,+,+,+,common,nosocomial,skin commensal,High,+,1.0,1.0
0,20,2297,0.18534656661018317,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
1,20,2294,0.1851044944726862,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
2,20,2169,0.17501815541031226,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
3,20,2161,0.17437262971032033,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
4,20,2084,0.168159444847898,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
5,20,2117,0.17082223836036473,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
6,20,2090,0.16864358912289196,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
7,20,2074,0.1673525377229081,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
8,20,2076,0.1675139191479061,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
9,20,2036,0.16428629064794642,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
10,20,2104,0.16977325909787783,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
11,20,2141,0.17275881546034053,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
12,20,2138,0.17251674332284353,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
13,20,2188,0.1765512789477931,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
14,20,2222,0.1792947631727588,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
15,20,2275,0.18357137093520537,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
16,20,2326,0.1876865972726539,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
17,20,2373,0.1914790607601065,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
18,20,2465,0.19890260631001372,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
0,20,2564,0.19009489916963226,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
1,20,2593,0.1922449584816133,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
2,20,2569,0.1904655990510083,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
3,20,2503,0.1855723606168446,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
4,20,2495,0.18497924080664294,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
5,20,2466,0.18282918149466193,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
6,20,2440,0.18090154211150652,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
7,20,2414,0.17897390272835112,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
8,20,2441,0.18097568208778173,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
9,20,2470,0.18312574139976276,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
10,20,2528,0.1874258600237248,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
11,20,2550,0.18905693950177935,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
12,20,2625,0.19461743772241993,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
13,20,2657,0.19698991696322657,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
14,20,2691,0.19951067615658363,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
15,20,2704,0.20047449584816132,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
16,20,2771,0.20544187425860025,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
17,20,2811,0.20840747330960854,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
18,20,2876,0.21322657176749704,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
0,20,2853,0.23308823529411765,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
1,20,2811,0.22965686274509803,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
2,20,2694,0.22009803921568627,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
3,20,2705,0.22099673202614378,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
4,20,2663,0.2175653594771242,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
5,20,2651,0.21658496732026145,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
6,20,2654,0.21683006535947713,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
7,20,2646,0.2161764705882353,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
8,20,2594,0.2119281045751634,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
9,20,2616,0.21372549019607842,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
10,20,2617,0.21380718954248365,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
11,20,2601,0.2125,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
12,20,2640,0.21568627450980393,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
13,20,2665,0.21772875816993464,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
14,20,2713,0.2216503267973856,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
15,20,2738,0.22369281045751635,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
16,20,2794,0.22826797385620914,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
17,20,2859,0.23357843137254902,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
18,20,2910,0.23774509803921567,20,Staphylococcus,aureus subsp,1,1,NIST0020,+,+,+,common,healthy/opportunistic,skin commensal,High,+,0.0,1.0
0,23,2416,0.16119562316519884,23,Staphylococcus,aureus MW2,1,1,NIST0023,+/-,+,+,common,opportunistic/nosocomial,environmental,Medium,-,1.0,1.0
1,23,2491,0.16619962636776087,23,Staphylococcus,aureus MW2,1,1,NIST0023,+/-,+,+,common,opportunistic/nosocomial,environmental,Medium,-,1.0,1.0
2,23,2426,0.1618628235922071,23,Staphylococcus,aureus MW2,1,1,NIST0023,+/-,+,+,common,opportunistic/nosocomial,environmental,Medium,-,1.0,1.0
3,23,2348,0.15665866026154257,23,Staphylococcus,aureus MW2,1,1,NIST0023,+/-,+,+,common,opportunistic/nosocomial,environmental,Medium,-,1.0,1.0
4,23,2386,0.159194021884174,23,Staphylococcus,aureus MW2,1,1,NIST0023,+/-,+,+,common,opportunistic/nosocomial,environmental,Medium,-,1.0,1.0
5,23,2360,0.15745930077395248,23,Staphylococcus,aureus MW2,1,1,NIST0023,+/-,+,+,common,opportunistic/nosocomial,environmental,Medium,-,1.0,1.0
6,23,2403,0.16032826261008806,23,Staphylococcus,aureus MW2,1,1,NIST0023,+/-,+,+,common,opportunistic/nosocomial,environmental,Medium,-,1.0,1.0
7,23,2354,0.15705898051774753,23,Staphylococcus,aureus MW2,1,1,NIST0023,+/-,+,+,common,opportunistic/nosocomial,environmental,Medium,-,1.0,1.0
