,Unnamed: 0,Unnamed: 0.1,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,PE-Texas Red-A,file_name,Organism,Time,Name,Genus,Species,Foe,IVV,Common Name,Documented cytotoxins,Documented adhesins/ adherence,Documented immune evasion,Common/ rare/ emerging,Healthy/ opportunistic/ nosocomial,Reservoir,Threat Level,Gram stain,index_col,scaled_FSC-A,scaled_FSC-H,scaled_FSC-W,scaled_SSC-A,scaled_SSC-H,scaled_SSC-W,scaled_FITC-A,scaled_PE-Texas Red-A,org_index,Foe_prob_predictions
295,295,17457,4.936121415377436,4.800916313271131,4.951685059697931,3.8993662635201534,3.8451600776519457,4.870686176274695,1.9689496738633965,1.4483970727781004,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-3\MD-Jurkat NFkB-IV&V-Isolates_Rep-3/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,17457,0.4865315972465334,0.4744470834347103,0.3065007110686331,0.657904154193476,0.4824368242616903,0.7119505661257799,0.3810665500298345,0.4574304712911417,0,0.1
296,296,13838,5.010327092570341,4.870357078551729,4.956449944537156,3.872692263212096,3.82633400562222,4.862838238075431,2.813981100044604,1.996511692194928,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,13838,0.5655136447306113,0.5344435148911186,0.31357883371739703,0.6424095237685448,0.4740174372670187,0.7070957311683284,0.5326841131346094,0.6179550298466973,0,0.1
297,297,14062,4.919315246257768,4.820286864525734,4.915508329317683,3.6438176963065785,3.6179434348289736,4.842354207831453,2.0678145168306235,1.333648745756896,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-2\MD-Jurkat NFkB-IV&V-Isolates_Rep-2/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,14062,0.46864367144829,0.4911831309987536,0.25276104194698057,0.5094588306999777,0.3808211051389712,0.6944240480366624,0.39880511702629184,0.4238244993145769,0,0.1
298,298,19653,4.977866656043747,4.900847591272198,4.893499045034174,3.8548390030712154,3.824516328007209,4.846802592380917,2.4766867606348213,1.9910931134601837,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,19653,0.5309638388925421,0.5607871467493277,0.22006677569991412,0.6320387633063591,0.4732045363470516,0.6971758756207471,0.4721659546307863,0.6163681081909332,0,0.1
299,299,12124,5.224507771726291,5.0472748673841785,4.993712812242873,4.180047852155984,3.9998262474544126,4.996701525037426,2.7158697164370063,3.1302050617247463,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,12124,0.7934804150801567,0.6872994914664696,0.3689319339003383,0.8209489705977601,0.5516065552865397,0.7899052728035363,0.5150807336216778,0.9499761459314318,0,0.1
300,300,15535,4.960858282592264,4.808156936034528,4.969181256559115,3.8970219560603634,3.843855422623161,4.869646467263425,2.5644293125447493,1.826009963941972,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-2\MD-Jurkat NFkB-IV&V-Isolates_Rep-2/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,15535,0.5128606935485571,0.4807029408632762,0.3324908937171074,0.6565423720358567,0.4818533570591566,0.7113073888319055,0.4879089335177333,0.5680207392965102,0,0.1
301,301,12345,5.157463993093236,4.97676252326746,4.997181429276272,4.156709037769765,4.05315530296188,4.9200336818163874,3.2542289585640605,2.261024855791107,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,12345,0.7221212535197488,0.6263772219100385,0.3740844816769133,0.8073917126201742,0.5754563501703975,0.7424775642855409,0.6116744387044682,0.6954221458736093,0,0.1
302,302,22962,4.882032084535201,4.806539475266249,4.891972570721372,4.36202531581797,4.330352886677328,4.84815234670875,2.6742363425414895,3.1567035830252443,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,22962,0.4289607177859525,0.4793054638377088,0.217799234558675,0.9266576574293056,0.6994245219485151,0.6980108509134109,0.5076107739275225,0.9577366822927192,0,0.1
303,303,31917,4.945308564977643,4.882592835779344,4.879195683690492,3.64800851989489,3.6269559514354484,4.837532461218274,2.297541687858909,2.1890971022113694,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-34-moi1\MD-Jurkat NFkB-34-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,31917,0.4963100928201349,0.5450151404608771,0.19881947397149252,0.5118932335614552,0.3848516785366509,0.6914412539040797,0.44002331645784,0.6743568969598603,0,0.1
304,304,24712,5.089642231873707,4.966807922242472,4.9393142637399325,3.998677759435224,3.950072629750157,4.865085088641662,2.042969079395724,1.7676010499443033,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,24712,0.6499340332458958,0.6177765024960413,0.2881241890732307,0.7155930987979473,0.5293557659994461,0.708485661669326,0.3943472891142872,0.5509147092746125,0,0.1
305,305,24202,4.902467617989792,4.788945727023748,4.930001838137748,3.9344580597417904,3.899929882727864,4.851008108107228,1.722633916258426,1.9065505158143432,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,24202,0.4507116179155615,0.4641045641035646,0.27429080321106714,0.6782885887410401,0.5069309504834951,0.6997774614441581,0.33687198664993523,0.5916083906328108,0,0.1
306,306,27097,5.07784308071686,4.957779629941924,4.936543429563558,4.02082517440761,3.9771746760201876,4.860130403508094,1.9201233501854635,1.8273692533311825,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,27097,0.6373754103453964,0.6099761086209243,0.28400818106852194,0.7284582860927489,0.5414763302645031,0.7054206300675396,0.3723060140520569,0.5684188299903589,0,0.1
307,307,12948,5.0062968978786655,4.867390875562453,4.955385926821382,3.876615013604789,3.8380300829853202,4.85506491919949,2.185712101598438,1.6354837544848286,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,12948,0.5612240399382378,0.5318807321566146,0.3119982608081191,0.6446882058890391,0.4792481514321443,0.7022870566787813,0.4199585841573492,0.5122219436013478,0,0.1
308,308,20891,5.1157512497829885,4.91638550887557,5.015845660906834,4.242133765679071,4.152135396861876,4.906478270367427,2.727370415595585,2.084647776123872,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,20891,0.6777236009755017,0.5742118203499009,0.4018097520839907,0.8570139879751482,0.6197221807694293,0.73409201336833,0.5171442166193515,0.6437671601280646,0,0.1
309,309,22179,5.139406918120794,4.9728320630335885,4.983054821675205,4.144977492673842,4.0717347638797605,4.889722659002507,3.2892945517516567,1.9999565591017328,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-27-moi1\MD-Jurkat NFkB-27-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,22179,0.7029019052589751,0.6229813263282322,0.35309974341247496,0.8005769884140022,0.5837654478607188,0.7237267778475505,0.6179659914481965,0.6189639168931438,0,0.1
310,310,20777,5.1183169734846,4.980157961997397,4.95463896143808,3.943874749312817,3.8646297245455115,4.895724998150897,2.468391642111733,1.9689496738633965,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-26-moi1\MD-Jurkat NFkB-26-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,20777,0.6804544716972236,0.6293108619153278,0.31088866156788786,0.6837586390913546,0.491144030501405,0.7274399016240372,0.4706776245910154,0.6098830305442948,0,0.1
311,311,29295,5.201875966950569,5.000542529092294,5.017813370141728,4.1229102005307015,4.0649444260386165,4.874445712570736,2.480581778063549,1.9116901506327733,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-33-moi1\MD-Jurkat NFkB-33-moi1/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,29295,0.7693918770185784,0.6469230134740789,0.40473273716582,0.7877583435805278,0.5807286761953987,0.7142762633688511,0.4728648079899605,0.5931136188846006,0,0.1
312,312,13179,4.946291877444524,4.8182060925022885,4.944565752325281,3.848425624922828,3.764400322956388,4.900505256377584,2.033423786166615,1.9324737569355552,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,13179,0.4973566978089812,0.4893853556491221,0.2959251499673323,0.6283133031940049,0.4463194851108023,0.7303970305100349,0.3926346497334559,0.5992004465457498,0,0.1
313,313,26016,4.956911985291477,4.862155240991673,4.911236700417584,4.181019939229927,4.1588447736349865,4.838655109759493,2.1953460668009805,1.6982745607445406,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,26016,0.5086603863404333,0.5273571732731934,0.2464156392174086,0.8215136451789116,0.6227227450643438,0.6921357386521065,0.4216871332761041,0.5306112842595332,0,0.1
314,314,24406,5.106949457979399,5.00176399124924,4.921665426644408,4.13164431726669,4.114844413145025,4.8332798192988164,2.0584260302496697,1.801815146617585,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,24406,0.6683552673860254,0.6479783499220524,0.261907263001512,0.7928318949545029,0.6030449247370271,0.688810515214771,0.3971206122699672,0.5609348812793279,0,0.1
315,315,18600,4.8868301054171015,4.762265825409539,4.941044207685253,4.145802495777439,4.095134466939837,4.8671480118308725,2.3571913399483195,2.054957617033208,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,18600,0.43406757116239536,0.44105327885357504,0.29069397949495634,0.8010562235509155,0.5942302519532618,0.7097618123421823,0.4507257999509269,0.6350718991139651,0,0.1
316,316,17046,5.1284149203248806,4.991412162026228,4.95348269690588,4.007034736914013,3.961421094066449,4.8620935801036635,2.6092741528516745,1.7613263029038306,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-3\MD-Jurkat NFkB-IV&V-Isolates_Rep-3/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,17046,0.6912023894711892,0.6390344275744644,0.30917105821555513,0.7204475741675163,0.5344310208228216,0.7066350762216538,0.4959551022098084,0.5490770443719846,0,0.1
317,317,17569,5.0610258271329815,4.942538808678539,4.934966935092726,3.9364835526380975,3.9067120569429634,4.8462514105524646,2.9268052912876747,1.971275841658182,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-3\MD-Jurkat NFkB-IV&V-Isolates_Rep-3/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,17569,0.6194756866131961,0.5968081245906056,0.28166633617695336,0.6794651750608334,0.5099640712158522,0.6968349074911897,0.5529272998440625,0.6105642877944324,0,0.1
318,318,17009,5.228716555678414,5.076163295002362,4.9690332387695975,4.034307529596563,3.983761560286165,4.867025952968994,2.3420276941173244,1.917400469558252,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-3\MD-Jurkat NFkB-IV&V-Isolates_Rep-3/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,17009,0.7979601043240496,0.7122589307882299,0.3322710168252714,0.7362900364300757,0.5444221135185356,0.7096863051689001,0.4480051022851973,0.5947859815479051,0,0.1
319,319,19571,4.920677829674607,4.833453114731084,4.903704646827552,3.871043751250156,3.8428587624452937,4.844664935285629,2.4537921316151317,1.5995555959848295,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,19571,0.4700939597847187,0.5025586972787508,0.2352269534660873,0.6414519214851842,0.4814076311676168,0.6958534935976299,0.4680581454386003,0.5016997798446821,0,0.1
320,320,27921,4.892825945020734,4.845674648306606,4.863631227979911,3.583788011160326,3.5748411950633847,4.825426777080226,1.2041199826559248,1.487421201652236,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,27921,0.44044934282994586,0.5131180336929324,0.17569884667450886,0.474588253541544,0.3615449419355894,0.6839525228456762,0.24383897437019544,0.4688593418934269,0,0.1
321,321,24189,4.9726146773304025,4.854688538381309,4.934406122290411,4.029481194459796,4.010087846998524,4.835873305242209,2.266701974055958,1.9267538832258848,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,24189,0.5253738079432324,0.5209059841257524,0.2808332621506704,0.7334864719707737,0.5561957429625353,0.6904148787940896,0.4344899811181322,0.5975252856036546,0,0.1
322,322,14930,4.691935965385827,4.675485048073943,4.83293087740968,3.962236715671037,3.965107585849056,4.813609079624653,2.1610683671777084,3.12403444259662,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-2\MD-Jurkat NFkB-IV&V-Isolates_Rep-2/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,14930,0.2266287497053429,0.3660751743048971,0.13009420899106328,0.6944249013433543,0.5360796919275235,0.6766419440328506,0.4155369462834093,0.9481689766342312,0,0.1
323,323,26257,4.839122602248595,4.745387121320008,4.910215435709309,4.259937747675276,4.192455938511976,4.883961771519874,2.1795517823995687,2.5409797898431594,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,26257,0.3832892961955574,0.4264701732543141,0.244898574879878,0.8673561233105818,0.6377543142623292,0.7201630191600454,0.418853284927117,0.7774116433476403,0,0.1
324,324,25967,4.779733961891862,4.639655791269019,4.956558104261607,4.013241840192978,4.000911062131223,4.828810739744797,1.8524800215587989,1.459392476254356,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-30-moi1\MD-Jurkat NFkB-30-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,25967,0.3200780084597614,0.3351188975221673,0.31373950240533777,0.7240532114999825,0.5520917055912421,0.6860458854361471,0.3601692859625254,0.4606506595996456,0,0.1
325,325,27848,4.919342088021175,4.818839280711692,4.9169827172899785,3.780864344007916,3.735997884091794,4.861346382479397,2.6290016255151945,1.7746629258779472,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-31-moi1\MD-Jurkat NFkB-31-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,27848,0.4686722409258843,0.4899324267081875,0.25495121007315635,0.5890677057312441,0.4336173598870201,0.7061728502134579,0.4994946526203485,0.5529828980742991,0,0.1
326,326,13887,5.246635622596386,4.991629162021702,5.0714864075794415,4.250047049277545,3.9969929818907057,5.0695340065194925,2.751094266012194,2.9026554818513666,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,13887,0.8170325614152567,0.6392219143526097,0.4844627526298924,0.8616107264991775,0.5503394636063497,0.8349603774895362,0.5214008067013128,0.8833344353024761,0,0.1
327,327,17914,5.00911429473152,4.916817024851309,4.9087772148216855,3.9161326842008055,3.8685856665587655,4.864026995001721,2.3089910224937253,2.059411922411881,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-Isolates_Rep-3\MD-Jurkat NFkB-IV&V-Isolates_Rep-3/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,17914,0.5642227831669429,0.5745846477309966,0.24276213209435404,0.6676435816882407,0.4929132050103238,0.7078311114089884,0.44207758350959536,0.6363764171458758,0,0.1
328,328,12250,4.967982039088112,4.864837272688962,4.919624704207946,3.907789619536689,3.786396461372304,4.937873102782506,2.2739730348018545,1.8221680893481496,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\IV&V\Jurkat-NFkB-IV&V-November-Isolates-1\MD-Jurkat NFkB-IV&V-Isolates/20190524_E coli_005.fcs,e coli,005.fcs,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,12250,0.5204429823316286,0.5296744336063721,0.2588758185522249,0.6627971881181418,0.456156587689585,0.7535132582892392,0.4357945722579689,0.5668955818908288,0,0.1
329,329,19924,5.091606457655076,4.969923535084432,4.938162852329818,4.07334328446827,4.034427905025404,4.8553952985881885,3.2009626218916587,2.05122973998362,G:\Shared drives\STTR_Netrias\Project Stage\Data\Mayukh\MD-Jurkat NFkB-25-moi1\MD-Jurkat NFkB-25-moi1/20190524_E coli-5h_005.fcs,e coli,5h,e coli,escherichia coli,dh5 alpha,0,0,Escherichia coli DH5α,-,-,-,no reported infections,0,Laboratory ,Low,-,19924,0.6520246896458124,0.6204683745046822,0.2864137949178716,0.7589654727392157,0.5670810921568591,0.7024914335946989,0.6021172649573513,0.6339801278009299,0,0.1
