IVV,Documented cytotoxins,Healthy/ opportunistic/ nosocomial,Common Name,Common/ rare/ emerging,Species,Reservoir,Location,Documented immune evasion,Documented adhesins/ adherence,Strain Name,Foe,Gram stain,coccus_shape,Strain ID,rod_shape,Genus,Name,antibiotic,DD,DD^2,DD^2_std,index_col
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Rifampin,7,49,16.01041328,73
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Ciprofloxacin,31,961,36.37306696,102
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Ciprofloxacin,31,961,36.37306696,131
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Ciprofloxacin,32,1024,36.37306696,160
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Imipenem,28,784,32.90896534,189
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Imipenem,28,784,32.90896534,218
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Imipenem,29,841,32.90896534,247
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Doxycycline,9,81,0,276
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Doxycycline,9,81,0,305
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Doxycycline,9,81,0,334
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Azithromycin,22,484,24.82606158,363
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Azithromycin,22,484,24.82606158,392
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Azithromycin,21,441,24.82606158,421
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Meropenem,31,961,35.21836642,450
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Meropenem,31,961,35.21836642,479
1,+,healthy,NIST0054,common,coli ETEC,agricultural/cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli ETEC,1,-,0,nist0054,1,Escherichia,nist0054,Meropenem,30,900,35.21836642,508
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Rifampin,6,36,0,17
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Rifampin,6,36,0,46
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Rifampin,6,36,0,75
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Ciprofloxacin,32,1024,37.5277675,104
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Ciprofloxacin,33,1089,37.5277675,133
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Ciprofloxacin,32,1024,37.5277675,162
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Imipenem,27,729,30.59956427,191
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Imipenem,27,729,30.59956427,220
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Imipenem,26,676,30.59956427,249
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Doxycycline,12,144,22.00757445,278
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Doxycycline,11,121,22.00757445,307
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Doxycycline,10,100,22.00757445,336
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Azithromycin,20,400,23.67136104,365
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Azithromycin,21,441,23.67136104,394
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Azithromycin,20,400,23.67136104,423
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Meropenem,31,961,35.21836642,452
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Meropenem,30,900,35.21836642,481
1,+,healthy,NIST0059,common,coli EHEC,agricultural/ cattle,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Escherichia coli EHEC,1,-,0,nist0059,1,Escherichia,nist0059,Meropenem,30,900,35.21836642,510
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Rifampin,7,49,7.505553499,18
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Rifampin,7,49,7.505553499,47
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Rifampin,6,36,7.505553499,76
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Ciprofloxacin,38,1444,43.30127019,105
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Ciprofloxacin,37,1369,43.30127019,134
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Ciprofloxacin,37,1369,43.30127019,163
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Imipenem,34,1156,38.68246804,192
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Imipenem,33,1089,38.68246804,221
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Imipenem,34,1156,38.68246804,250
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Doxycycline,21,441,23.67136104,279
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Doxycycline,21,441,23.67136104,308
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Doxycycline,20,400,23.67136104,337
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Azithromycin,25,625,28.29016319,366
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Azithromycin,24,576,28.29016319,395
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Azithromycin,24,576,28.29016319,424
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Meropenem,33,1089,37.5277675,453
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Meropenem,32,1024,37.5277675,482
1,+,healthy/opportunistic,NIST0066,common,enterica subsp enterica Typhimurium,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Salmonella enterica subsp enterica Typhimurium,1,-,0,nist0066,1,Salmonella,nist0066,Meropenem,33,1089,37.5277675,511
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Rifampin,6,36,0,19
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Rifampin,6,36,0,48
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Rifampin,6,36,0,77
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Ciprofloxacin,22,484,25.98076211,106
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Ciprofloxacin,22,484,25.98076211,135
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Ciprofloxacin,23,529,25.98076211,164
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Imipenem,22,484,24.82606158,193
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Imipenem,22,484,24.82606158,222
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Imipenem,21,441,24.82606158,251
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Doxycycline,13,169,0,280
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Doxycycline,13,169,0,309
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Doxycycline,13,169,0,338
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Azithromycin,11,121,12.12435565,367
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Azithromycin,10,100,12.12435565,396
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Azithromycin,11,121,12.12435565,425
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Meropenem,24,576,0,454
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Meropenem,24,576,0,483
1,+,opportunistic,NIST0071,rare,rubidaea,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,-,+,Serratia rubidaea,1,-,0,nist0071,1,Serratia,nist0071,Meropenem,24,576,0,512
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Rifampin,11,121,12.12435565,20
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Rifampin,10,100,12.12435565,49
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Rifampin,10,100,12.12435565,78
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Ciprofloxacin,26,676,30.59956427,107
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Ciprofloxacin,27,729,30.59956427,136
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Ciprofloxacin,26,676,30.59956427,165
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Imipenem,29,841,34.06366588,194
1,+,healthy,NIST0073,common,cereus,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,-,Bacillus cereus,1,+,0,nist0073,1,Bacillus,nist0073,Imipenem,29,841,34.06366588,223
