Foe,Strain ID,Documented immune evasion,Common/ rare/ emerging,rod_shape,IVV,Healthy/ opportunistic/ nosocomial,Documented adhesins/ adherence,Common Name,Reservoir,coccus_shape,Threat Level,Name,Genus,Strain Name,Species,Location,Documented cytotoxins,antibiotic,DD,DD^2,DD^2_std,index_col
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,21,441,0,179
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,21,441,0,192
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,26,676,30.59956427,205
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,27,729,30.59956427,218
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,27,729,30.59956427,231
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,6,36,0,244
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,6,36,0,257
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,6,36,0,270
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,283
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,296
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,309
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,20,400,22.5166605,322
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,20,400,22.5166605,335
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,19,361,22.5166605,348
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,22,484,24.82606158,361
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,21,441,24.82606158,374
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,22,484,24.82606158,387
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,16.74315781,400
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,16.74315781,413
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,15,225,16.74315781,426
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,25,625,29.44486373,439
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,25,625,29.44486373,452
1,nist0070,NaN,NaN,NaN,1,NaN,NaN,NIST0070,NaN,NaN,NaN,nist0070,Providencia,Providencia ruttgeri,ruttgeri,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,26,676,29.44486373,465
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,10,100,0,11
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,10,100,0,24
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,10,100,0,37
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,29,841,32.90896534,50
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,29,841,32.90896534,63
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,28,784,32.90896534,76
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,21,441,24.82606158,89
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,21,441,24.82606158,102
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,22,484,24.82606158,115
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,17,289,20.20725942,128
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,17,289,20.20725942,141
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,18,324,20.20725942,154
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,16,256,0,167
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,16,256,0,180
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,16,256,0,193
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,24,576,28.29016319,206
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,25,625,28.29016319,219
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,25,625,28.29016319,232
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,16,256,0,245
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,16,256,0,258
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,16,256,0,271
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,284
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,297
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,6,36,0,310
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,17,289,19.05255888,323
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,16,256,19.05255888,336
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,16,256,19.05255888,349
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,19,361,21.36195996,362
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,18,324,21.36195996,375
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,18,324,21.36195996,388
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,15,225,16.74315781,401
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,15,225,16.74315781,414
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,16.74315781,427
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,21,441,24.82606158,440
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,21,441,24.82606158,453
1,nist0072,NaN,NaN,NaN,1,NaN,NaN,NIST0072,NaN,NaN,NaN,nist0072,Serratia,Serratia marcescens,marcescens,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,22,484,24.82606158,466
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,9,81,9.814954576,12
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,8,64,9.814954576,25
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,9,81,9.814954576,38
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,28,784,32.90896534,51
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,29,841,32.90896534,64
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,29,841,32.90896534,77
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,28,784,31.75426481,90
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,28,784,31.75426481,103
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,27,729,31.75426481,116
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,19,361,22.5166605,129
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,19,361,22.5166605,142
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,20,400,22.5166605,155
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,19,361,21.36195996,168
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,18,324,21.36195996,181
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,18,324,21.36195996,194
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,25,625,29.44486373,207
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,26,676,29.44486373,220
1,nist0075,NaN,NaN,NaN,1,NaN,NaN,NIST0075,NaN,NaN,NaN,nist0075,Cronobacter,Cronobacter sakazaki,sakazaki,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,26,676,29.44486373,233
